A_RowId,CATEGORY,FULL_URL,HOST,URI,TARGET
909081662,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|kings-scholar|program-info|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|KINGS-SCHOLAR|PROGRAM-INFO, ACADEMICS POLITICAL SCIENCE ACADEMICS KINGS SCHOLAR PROGRAM INFO
1670741605,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|liberal-arts-101|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|LIBERAL-ARTS-101, ACADEMICS POLITICAL SCIENCE ACADEMICS LIBERAL ARTS 101
795825872,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|mathematics-and-statistics|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|MATHEMATICS-AND-STATISTICS, ACADEMICS POLITICAL SCIENCE ACADEMICS MATHEMATICS AND STATISTICS
-1051051609,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|mathematics-and-statistics|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|MATHEMATICS-AND-STATISTICS|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS MATHEMATICS AND STATISTICS   OFFERINGS
1219319935,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|mathematics-and-statistics|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|MATHEMATICS-AND-STATISTICS|NEWS, ACADEMICS POLITICAL SCIENCE ACADEMICS MATHEMATICS AND STATISTICS NEWS
-1678992391,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|mathematics-and-statistics|resources|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|MATHEMATICS-AND-STATISTICS|RESOURCES, ACADEMICS POLITICAL SCIENCE ACADEMICS MATHEMATICS AND STATISTICS RESOURCES
-842118165,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|mathematics-and-statistics|scholarships-awards-bursaries|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|MATHEMATICS-AND-STATISTICS|SCHOLARSHIPS-AWARDS-BURSARIES, ACADEMICS POLITICAL SCIENCE ACADEMICS MATHEMATICS AND STATISTICS SCHOLARSHIPS AWARDS BURSARIES
-1771364719,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|philosophy|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PHILOSOPHY, ACADEMICS POLITICAL SCIENCE ACADEMICS PHILOSOPHY
-464699042,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|philosophy|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PHILOSOPHY|NEWS, ACADEMICS POLITICAL SCIENCE ACADEMICS PHILOSOPHY NEWS
157839962,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|philosophy|people|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PHILOSOPHY|PEOPLE, ACADEMICS POLITICAL SCIENCE ACADEMICS PHILOSOPHY PEOPLE
600831144,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|philosophy|programs-offered|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PHILOSOPHY|PROGRAMS-OFFERED, ACADEMICS POLITICAL SCIENCE ACADEMICS PHILOSOPHY PROGRAMS OFFERED
-42378634,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|philosophy|scholarships-awards-and-bursaries|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PHILOSOPHY|SCHOLARSHIPS-AWARDS-AND-BURSARIES, ACADEMICS POLITICAL SCIENCE ACADEMICS PHILOSOPHY SCHOLARSHIPS AWARDS AND BURSARIES
-1960120087,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|psychology|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PSYCHOLOGY, ACADEMICS POLITICAL SCIENCE ACADEMICS PSYCHOLOGY
-2089447738,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|psychology|alumni-profiles|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PSYCHOLOGY|ALUMNI-PROFILES, ACADEMICS POLITICAL SCIENCE ACADEMICS PSYCHOLOGY ALUMNI PROFILES
-414911314,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|psychology|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PSYCHOLOGY|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS PSYCHOLOGY   OFFERINGS
-20240890,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|psychology|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PSYCHOLOGY|NEWS, ACADEMICS POLITICAL SCIENCE ACADEMICS PSYCHOLOGY NEWS
2080361730,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|psychology|people|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|PSYCHOLOGY|PEOPLE, ACADEMICS POLITICAL SCIENCE ACADEMICS PSYCHOLOGY PEOPLE
638918517,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES
-1389812398,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|alumni-profiles|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|ALUMNI-PROFILES, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES ALUMNI PROFILES
-201052254,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES   OFFERINGS
334769914,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|NEWS, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES NEWS
-351639306,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|people|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|PEOPLE, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES PEOPLE
-1353492412,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|programs-offered|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|PROGRAMS-OFFERED, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES PROGRAMS OFFERED
-830627887,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|rs-2351g-inculturation-and-spirituality|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|RS-2351G-INCULTURATION-AND-SPIRITUALITY, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES RS 2351G INCULTURATION AND SPIRITUALITY
6475146,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|religious-studies|rs2352g-rome-and-the-christian-tradition|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|RELIGIOUS-STUDIES|RS2352G-ROME-AND-THE-CHRISTIAN-TRADITION, ACADEMICS POLITICAL SCIENCE ACADEMICS RELIGIOUS STUDIES RS2352G ROME AND THE CHRISTIAN TRADITION
1054001876,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|school-of-social-work|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SCHOOL-OF-SOCIAL-WORK, ACADEMICS POLITICAL SCIENCE ACADEMICS SCHOOL OF SOCIAL WORK
-1428802844,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|social-justice-and-peace-studies|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIAL-JUSTICE-AND-PEACE-STUDIES, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIAL JUSTICE AND PEACE STUDIES
-1609332619,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|social-justice-and-peace-studies|about|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIAL-JUSTICE-AND-PEACE-STUDIES|ABOUT, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIAL JUSTICE AND PEACE STUDIES ABOUT
2020378643,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|social-justice-and-peace-studies|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIAL-JUSTICE-AND-PEACE-STUDIES|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIAL JUSTICE AND PEACE STUDIES   OFFERINGS
867938485,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|social-justice-and-peace-studies|programs-offered|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIAL-JUSTICE-AND-PEACE-STUDIES|PROGRAMS-OFFERED, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIAL JUSTICE AND PEACE STUDIES PROGRAMS OFFERED
2072695221,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|sociology|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIOLOGY|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIOLOGY   OFFERINGS
-1989732979,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|sociology|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|SOCIOLOGY|NEWS, ACADEMICS POLITICAL SCIENCE ACADEMICS SOCIOLOGY NEWS
-2140999091,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thanatology|alumni-profiles|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THANATOLOGY|ALUMNI-PROFILES, ACADEMICS POLITICAL SCIENCE ACADEMICS THANATOLOGY ALUMNI PROFILES
-1297539588,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thanatology|certificate-diploma-programs|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THANATOLOGY|CERTIFICATE-DIPLOMA-PROGRAMS, ACADEMICS POLITICAL SCIENCE ACADEMICS THANATOLOGY   PROGRAMS
1000190612,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thanatology|contact|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THANATOLOGY|CONTACT, ACADEMICS POLITICAL SCIENCE ACADEMICS THANATOLOGY CONTACT
-2013003257,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thanatology|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THANATOLOGY|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS THANATOLOGY   OFFERINGS
1129523881,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thanatology|programs-offered|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THANATOLOGY|PROGRAMS-OFFERED, ACADEMICS POLITICAL SCIENCE ACADEMICS THANATOLOGY PROGRAMS OFFERED
994597787,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thought-and-civilization|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THOUGHT-AND-CIVILIZATION, ACADEMICS POLITICAL SCIENCE ACADEMICS THOUGHT AND CIVILIZATION
-164807056,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thought-and-civilization|foundations-synchronized-syllabus|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THOUGHT-AND-CIVILIZATION|FOUNDATIONS-SYNCHRONIZED-SYLLABUS, ACADEMICS POLITICAL SCIENCE ACADEMICS THOUGHT AND CIVILIZATION FOUNDATIONS SYNCHRONIZED SYLLABUS
-1437191103,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|thought-and-civilization|philosophy-1901e|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|THOUGHT-AND-CIVILIZATION|PHILOSOPHY-1901E, ACADEMICS POLITICAL SCIENCE ACADEMICS THOUGHT AND CIVILIZATION PHILOSOPHY 1901E
382069905,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|world-religions|jewish-studies|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WORLD-RELIGIONS|JEWISH-STUDIES, ACADEMICS POLITICAL SCIENCE ACADEMICS WORLD RELIGIONS JEWISH STUDIES
2128476634,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|world-religions|middle-east-studies|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WORLD-RELIGIONS|MIDDLE-EAST-STUDIES, ACADEMICS POLITICAL SCIENCE ACADEMICS WORLD RELIGIONS MIDDLE EAST STUDIES
1377969056,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|world-religions|religious-studies|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WORLD-RELIGIONS|RELIGIOUS-STUDIES, ACADEMICS POLITICAL SCIENCE ACADEMICS WORLD RELIGIONS RELIGIOUS STUDIES
429396146,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|world-religions|world-religions|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WORLD-RELIGIONS|WORLD-RELIGIONS, ACADEMICS POLITICAL SCIENCE ACADEMICS WORLD RELIGIONS WORLD RELIGIONS
-1726154693,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|writing|course-offerings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WRITING|COURSE-OFFERINGS, ACADEMICS POLITICAL SCIENCE ACADEMICS WRITING   OFFERINGS
-428905265,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||academics|writing|people|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ACADEMICS|WRITING|PEOPLE, ACADEMICS POLITICAL SCIENCE ACADEMICS WRITING PEOPLE
1992183406,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI, ACADEMICS POLITICAL SCIENCE ALUMNI
-2031140277,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES
-1000625585,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|alana-pawley|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|ALANA-PAWLEY, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES ALANA PAWLEY
-889879218,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|alicia-kuin|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|ALICIA-KUIN, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES ALICIA KUIN
-973974717,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|allan-ssemugenyi|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|ALLAN-SSEMUGENYI, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES ALLAN SSEMUGENYI
2012625354,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|amir-majid|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|AMIR-MAJID, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES AMIR MAJID
1802070431,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|brianna-newman|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|BRIANNA-NEWMAN, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES BRIANNA NEWMAN
910155225,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|dan-vervaecke|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|DAN-VERVAECKE, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES DAN VERVAECKE
988690686,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|deanna-nemeth|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|DEANNA-NEMETH, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES DEANNA NEMETH
-1864058972,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|elisi-angulo|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|ELISI-ANGULO, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES ELISI ANGULO
514006391,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|jennifer-ayers|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|JENNIFER-AYERS, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES JENNIFER AYERS
-1185689188,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|luke-mckee|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|LUKE-MCKEE, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES LUKE MCKEE
-1927992204,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|patricia-mockler|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|PATRICIA-MOCKLER, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES PATRICIA MOCKLER
1932781659,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|paul-fox|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|PAUL-FOX, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES PAUL FOX
-1008774147,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|rachel-braden|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|RACHEL-BRADEN, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES RACHEL BRADEN
419773874,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|sheetal-woods|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|SHEETAL-WOODS, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES SHEETAL WOODS
-1054291149,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|skylar-franke|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|SKYLAR-FRANKE, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES SKYLAR FRANKE
-1795463282,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|alumni-profiles|theresa-herbert|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|ALUMNI-PROFILES|THERESA-HERBERT, ACADEMICS POLITICAL SCIENCE ALUMNI ALUMNI PROFILES THERESA HERBERT
1951096823,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES
-1859829801,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|alumni-benefits-card|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|ALUMNI-BENEFITS-CARD, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES ALUMNI BENEFITS CARD
1573714454,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|canada-life|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|CANADA-LIFE, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES CANADA LIFE
2087243650,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|degree-frames|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|DEGREE-FRAMES, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICESFRAMES
1257179440,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|key-finder-program|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|KEY-FINDER-PROGRAM, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES KEY FINDER PROGRAM
119575043,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|stratford-festival-discount|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|STRATFORD-FESTIVAL-DISCOUNT, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES STRATFORD FESTIVAL DISCOUNT
1030956149,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|td-meloche-monnex|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|TD-MELOCHE-MONNEX, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES TD MELOCHE MONNEX
1522176081,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|benefits-and-services|the-royal-treatment|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|BENEFITS-AND-SERVICES|THE-ROYAL-TREATMENT, ACADEMICS POLITICAL SCIENCE ALUMNI BENEFITS AND SERVICES THE ROYAL TREATMENT
867593890,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS
346104369,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|after-kings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|AFTER-KINGS, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS AFTER KINGS
601672627,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|events|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|EVENTS, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS EVENTS
557890042,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|homecoming|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|HOMECOMING, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS HOMECOMING
-237621374,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|king-s-pro-am|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|KING-S-PRO-AM, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS KING S PRO AM
1134631645,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|photo-gallery|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|PHOTO-GALLERY, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS PHOTO GALLERY
-1835574257,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|events-and-chapters|student-awards-receptions|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|EVENTS-AND-CHAPTERS|STUDENT-AWARDS-RECEPTIONS, ACADEMICS POLITICAL SCIENCE ALUMNI EVENTS AND CHAPTERS STUDENT AWARDS RECEPTIONS
884183856,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS
251617136,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|annual-giving|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|ANNUAL-GIVING, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS ANNUAL GIVING
-334987225,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|audited-financial-statements|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|AUDITED-FINANCIAL-STATEMENTS, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS AUDITED FINANCIAL STATEMENTS
